SP1,SP2,SP3,SP4,y01,y02,y03,y04,y05,y06,y07,y08,y09,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,MV1,MV2,MV3,MV4,MV5,MV6,MV7,MV8,MV9,MV10,MV11,MV12
87.95626353,8.407373064,19.27768718,50.63741258,0.193346236,5141.433378,683.1344756,7.671734128,19.78642055,32.12086025,2759.535054,62.62031402,121.9032137,0.093609202,83.9827127,52.57996751,2724.44525,17.72485344,53.16788121,2957.701509,17.97554919,71.49638825,191.2794816,276.9236752,97.03996421,45.45288415,29.43077355,27.29022016,17.80900995,12.65642166,3.801795091,1.412405796,28.29298648,44.30952128,9.294694379,2.182275702,4.08014482,2.040522329,9.659873629,0.501456768,0.020181554,0.138450287,0.08482866,89.09986369,7.716034518,87.95626353,8.407373064,19.27768718,50.63741258,72.34691729,10.14219154,29.41198451,38.96197177,47.446,38.10419922,92.63654136,50
88.03755518,8.235613473,18.60243406,50.89909224,0.189345443,5130.659937,694.8016827,7.748733739,19.15990409,31.60559596,2761.174671,62.44966458,121.8909446,0.107271339,84.05591063,51.67588255,2725.518616,17.93204511,54.69571435,2958.475613,17.92272441,71.4876362,192.0378018,275.6826329,97.06887638,45.45504851,29.16064317,27.37501641,17.78539676,12.36938347,3.824272953,1.427691796,27.75641152,44.48965774,9.601487107,2.287870246,4.096797913,2.034392885,9.728458855,0.465588812,0.016363256,0.129573729,0.036009316,90.48948235,8.832679816,88.03755518,8.235613473,18.60243406,50.89909224,77.62,11.81444767,29.34883334,38.93582089,47.446,38.01388937,89.28445661,50
88.01624976,8.340804318,19.36010938,50.74160698,0.198505268,5138.204241,680.1449608,7.791428996,19.01391992,31.9773166,2762.338835,62.16509139,121.9016352,0.096554766,84.05570442,51.08850523,2726.842874,17.59530663,54.17413138,2959.456711,18.01955961,71.47069667,191.6769924,275.5573918,97.05702937,45.42722572,29.60874464,27.27422241,18.08577403,12.56915982,3.602455427,1.420518189,27.65767573,44.34090913,9.325103092,2.411621075,4.159515744,1.974432446,9.686168711,0.474112612,0.008082599,0.128115273,0.047883453,89.98492153,7.121341577,88.01624976,8.340804318,19.36010938,50.74160698,77.62,10.66703218,29.3667835,38.95859819,47.446,38.03637195,89.86283089,50
88.03458785,8.322155297,19.00390119,50.79393021,0.193543901,5127.141054,692.1128267,7.6319545,19.50752002,32.22427962,2762.896383,63.02968613,121.8908465,0.085539482,83.98715477,51.64489749,2728.444231,17.4220938,55.16497713,2959.5317,18.27757361,71.48856708,191.4509998,274.5221999,97.04925218,45.45361392,29.54595688,27.29417438,17.96348076,12.63709453,4.050411964,1.440182846,27.72277774,44.41740704,9.80673659,2.146075074,3.643964847,1.99705661,9.620094254,0.47552799,0.037122668,0.123998739,0.059903828,89.50849096,8.097178797,88.03458785,8.322155297,19.00390119,50.79393021,73.38533194,9.717887883,29.36718551,38.95860141,47.446,37.81735084,92.11733403,50
87.94997351,8.433320866,18.74504319,50.73413386,0.190346264,5113.441366,722.4023614,7.69771307,19.65530286,31.691767,2764.134451,62.77012381,121.8781857,0.074772909,83.94362177,52.54232477,2727.938528,17.84521179,53.05948503,2960.650804,18.20038352,71.44960289,191.9923618,275.0479155,97.04653818,45.45177413,29.34349438,27.3537615,17.76850382,12.63350781,3.96701174,1.424607843,27.71394871,44.47388746,8.942666318,2.175100236,3.741976259,2.031725536,9.615073761,0.518994634,0.024193787,0.121210246,0.047825424,90.95638346,8.509599633,87.94997351,8.433320866,18.74504319,50.73413386,77.62,8.442212065,29.40091618,38.95946848,47.446,38.04030431,88.09638172,50
88.0246022,8.308667156,19.18138735,50.85621305,0.195413639,5117.535428,758.9993614,7.748031908,19.76347282,32.38055139,2766.848004,63.84670546,121.8809487,0.096520935,83.96378374,52.23152796,2731.082394,17.81658703,53.67851934,2965.104471,17.87422194,71.41870214,191.1166762,275.7868912,97.02435566,45.4702671,29.59505204,27.35712821,18.2081976,12.50278757,3.723485622,1.412320826,28.0981455,44.42495491,9.319588156,2.334580105,4.013836179,1.968783567,9.58111103,0.467537837,0.008116873,0.153256595,0.063058687,88.68832751,7.658627572,88.0246022,8.308667156,19.18138735,50.85621305,75.41650559,10.74997538,29.36972349,38.98379819,47.446,38.1856145,91.10174721,50
88.08503021,8.230184852,18.38585043,50.69107058,0.184646346,5114.856022,706.1136002,7.669780965,19.71856482,32.14208823,2766.794559,62.69605003,121.8915694,0.067517996,83.86125676,52.0929628,2730.593199,17.50840864,52.71126591,2963.899079,18.08521658,71.40436693,192.0716422,275.9821239,96.98604222,45.44508603,29.4528266,27.25384592,17.89596925,12.65023356,3.582492524,1.430988872,28.04397337,44.13253042,9.414967142,2.150130394,3.992071878,2.012416291,9.612173975,0.439094568,-0.004289196,0.113426973,0.061446633,89.74800736,8.814077023,88.08503021,8.230184852,18.38585043,50.69107058,77.62,7.6339715,29.38695717,38.92901059,47.446,38.01531056,89.97530644,50
87.98434629,8.397191145,18.82388663,50.78431281,0.192432945,5113.043701,728.294436,7.658960704,19.3035699,31.77660403,2765.741727,63.19189867,121.907143,0.080182294,83.86393098,52.5701082,2730.208683,17.87770011,53.09084508,2964.178606,17.9115533,71.40906964,190.8915859,276.6563877,97.0764614,45.47239881,29.8847518,27.44000318,17.48685946,12.45657799,3.773689708,1.437602927,27.87267526,44.38181441,9.25335119,2.444809704,3.519559965,2.013544005,9.624048778,0.463692196,0.023717969,0.146171423,0.05233323,90.27241929,7.68857456,87.98434629,8.397191145,18.82388663,50.78431281,77.62,8.748956355,29.37080195,38.93982057,47.446,38.1725184,89.93135819,50
88.12511641,8.28574652,19.31790365,50.84038706,0.196109557,5106.90929,650.6914415,7.747602087,19.56172325,31.86981496,2763.731803,62.50638738,121.9036807,0.062201768,83.85788066,52.23945784,2728.322366,17.71190786,53.26766301,2962.563055,17.81060762,71.4416121,191.7526069,276.1384929,97.00043498,45.48023486,29.86930825,27.36681397,18.2962192,12.58491953,3.551333456,1.364832003,27.71901818,44.22289944,9.337127179,2.165814827,4.121653973,2.032258884,9.654484558,0.534285434,0.017677584,0.125639607,0.072252142,90.04801565,8.415460909,88.12511641,8.28574652,19.31790365,50.84038706,77.62,6.904874366,29.3498179,38.94824112,47.446,38.1621933,87.45826354,50
88.12951756,8.244538771,19.41071804,50.84437804,0.199171304,5122.904943,695.9838092,7.681920514,19.34272511,32.23173189,2761.606139,62.55598313,121.8966956,0.090798632,83.94566591,50.45414086,2725.672952,17.88787068,55.02484236,2959.386983,18.19769308,71.47154922,190.685136,277.138666,97.04339412,45.48854692,29.43717699,27.3838489,18.32440589,12.50044178,3.759115188,1.416373348,28.10009823,44.17639278,9.3535903,2.139059635,3.622885418,1.916286545,9.679941224,0.494167558,-0.000322888,0.134731421,0.066310521,89.73371204,8.457537805,88.12951756,8.244538771,19.41071804,50.84437804,77.62,9.853232611,29.36317497,38.9700774,47.446,38.20673378,88.4612819,50
88.06755685,8.318937146,19.21841813,50.87309297,0.195697922,5119.516361,702.5562466,7.72127813,19.58707257,32.34267794,2762.592992,62.0977249,121.8806505,0.088707115,83.94734776,52.28705697,2727.026212,17.63057288,54.131941,2960.809037,17.77789302,71.44974058,191.3981084,276.581179,97.00863993,45.48028718,29.46363464,27.22776155,18.25895572,12.65814296,4.082041033,1.411196771,27.66177987,44.43150634,9.28861048,2.211947454,4.118697327,1.989391352,9.649624713,0.511931295,0.020456133,0.115815769,0.062722944,89.81708558,8.163134704,88.06755685,8.318937146,19.21841813,50.87309297,77.62,9.593012248,29.34986228,38.94402008,47.446,37.9674665,89.21774888,50
87.99046766,8.387232219,19.52603731,50.63612395,0.198828561,5099.187717,718.9070605,7.698857811,19.53812182,31.88297518,2764.322355,61.98927782,121.916046,0.10123519,83.991101,50.59871381,2728.907494,17.59445234,53.82663902,2959.971379,18.1210251,71.44868909,191.7452207,273.4215574,97.00488495,45.46277493,29.62933892,27.40183478,17.6053648,12.51924642,3.867546524,1.395697274,27.61366861,44.58797725,9.56700718,2.229335046,3.955397698,1.983008404,9.664705622,0.504204164,0.022156694,0.122327462,0.05815253,90.00980385,8.069391757,87.99046766,8.387232219,19.52603731,50.63612395,77.62,11.34369373,29.39105284,38.9458602,47.446,38.30288517,85.16170125,50
88.07564055,8.261058348,18.54305971,50.7372773,0.18779627,5115.948546,688.2406278,7.773176716,19.57255218,31.96276395,2766.165271,62.56553098,121.906228,0.106118831,83.9426105,51.20849467,2730.820593,17.75572758,54.37995364,2962.814669,17.9678147,71.43263094,192.3843751,275.7362426,97.03096104,45.48384296,29.70828789,27.6147861,17.79404842,12.54597348,3.835605605,1.441071302,27.76181551,44.38026678,9.024966403,2.110542072,3.886186937,2.000985515,9.682044807,0.546678202,0.01020614,0.125458292,0.050045367,90.08509652,8.332333838,88.07564055,8.261058348,18.54305971,50.7372773,74.5913217,11.81227116,29.35051254,38.92373151,47.446,38.014109,91.51433915,50
88.2238227,8.130683161,18.90630111,50.86866337,0.189732972,5143.324389,711.52832,7.788561431,19.42706772,32.31472917,2762.497138,61.91938156,121.8944601,0.096684345,83.84499497,50.58593537,2726.936788,17.7202498,55.48338875,2961.950761,18.07857074,71.43247267,191.4500014,277.6278481,96.99954043,45.48743212,28.81961414,27.33115076,18.15299108,12.70351068,3.88659914,1.407582366,27.6611745,44.50971916,9.230968902,2.184074665,3.837485782,1.991464699,9.652090683,0.564410205,0.023041255,0.138067991,0.068338967,90.82051165,8.666941417,88.2238227,8.130683161,18.90630111,50.86866337,77.62,10.60363821,29.37361157,38.98630608,47.446,38.21359175,89.75492127,50
87.96735414,8.420866723,18.61300699,50.78696753,0.189298175,5121.364899,719.617997,7.710868277,19.2919172,31.87308049,2764.653604,61.62256983,121.9088181,0.118059152,83.8746341,51.49816886,2729.289288,17.79411735,54.26893593,2961.263424,18.11448673,71.47539585,191.9258234,275.4440869,97.03063384,45.51465166,29.44763248,27.31224209,18.22786478,12.46616546,3.520705123,1.442315791,28.15882869,44.21037795,9.507652559,2.245782185,4.07727226,2.024880092,9.698471913,0.436142354,0.012208112,0.112835303,0.055801525,90.12014453,7.780694744,87.96735414,8.420866723,18.61300699,50.78696753,72.67715565,12.97626494,29.35215258,38.95865401,47.446,38.13317865,92.47142218,50
87.85238766,8.542689651,18.74616127,50.82876331,0.192366833,5093.144222,701.6879927,7.833009302,18.84382321,32.49739926,2767.713375,62.54621259,121.9087664,0.092954522,83.74528372,53.22535596,2732.005351,17.66301849,54.1954864,2965.484027,18.03267256,71.40055169,192.728553,275.5203983,97.04289924,45.52020854,29.71060331,27.5595319,17.88111591,12.41411781,3.887081617,1.433937992,28.03616061,44.51784873,9.262807037,2.102307986,3.927739614,1.9649052,9.551322614,0.450418837,0.018524472,0.142500786,0.069389591,90.12189982,8.085907293,87.85238766,8.542689651,18.74616127,50.82876331,76.6578654,10.37930988,29.39315891,38.91332897,47.446,38.16089849,90.4810673,50
88.0845364,8.251034454,18.92625384,50.74595877,0.193626475,5125.071949,654.3983321,7.789377567,19.634965,31.84955997,2768.677523,63.00203192,121.8988542,0.093146009,83.85313416,53.22979994,2733.378308,17.72052118,55.48198934,2966.12619,17.94042099,71.40633918,191.5172541,274.7647535,97.04948942,45.47925888,29.67137543,27.40211101,18.30383218,12.61625987,3.827977687,1.382890657,27.81221031,44.19240752,9.270400767,2.275537605,3.864000054,1.94554736,9.730740872,0.572993649,0.024804866,0.120788816,0.058394965,90.3120787,7.79268441,88.0845364,8.251034454,18.92625384,50.74595877,77.62,10.32616479,29.35037598,38.95534765,47.446,38.20600178,88.4556725,50
87.91525201,8.451571979,18.42233091,50.91881504,0.186993335,5076.360155,723.8111076,7.848992734,19.66681369,32.04788758,2769.09802,62.61505286,121.8533312,0.0977591,83.81432851,52.94081311,2734.463877,17.83269711,56.67235471,2968.679458,18.0642126,71.3639012,191.9043877,276.5838311,97.02770036,45.46499832,29.43121948,27.46076955,17.72905951,12.58601337,4.137992302,1.409269302,28.07656093,44.52397994,9.394641981,2.240811604,3.707059945,1.981737496,9.610896687,0.419836125,0.035630244,0.138758691,0.041940771,90.51951605,8.563817865,87.91525201,8.451571979,18.42233091,50.91881504,76.47805038,10.96314337,29.40940669,38.97129139,47.446,37.88943843,90.57097481,50
87.97150719,8.387178901,19.64369541,50.81202301,0.200796707,5086.365437,692.1861944,7.753041144,19.62589892,32.30047969,2769.402223,62.18357447,121.9086593,0.089892004,83.82335574,52.21247877,2733.058961,17.79117028,53.17361902,2968.294666,18.10702825,71.38059396,192.834906,277.245086,97.04874263,45.47669985,29.55766569,27.4927806,18.13096876,12.51441173,3.328939227,1.436852261,27.73902019,44.48303701,9.771740944,1.99087155,3.99538929,1.964431796,9.553049585,0.57501649,0.048342386,0.121468398,0.06353897,90.01260846,8.069568503,87.97150719,8.387178901,19.64369541,50.81202301,68.30928175,10.27112202,29.34497891,38.94867941,47.446,38.23207578,94.65535913,50
88.31357925,8.060953607,19.00986052,50.78498726,0.191531599,5130.144918,659.3250593,7.664655676,19.76156402,31.70463879,2768.30211,62.49849746,121.9220706,0.069233344,83.83347762,52.58802447,2732.871257,17.69028072,53.84035193,2965.035342,17.91770776,71.41908885,190.4739488,275.0149684,96.95078409,45.4842175,29.25071898,27.46815058,17.91402236,12.75887583,3.676982345,1.46020091,27.90909908,44.68652618,8.970367437,2.190488558,3.861666721,1.994859164,9.627034991,0.537193431,0.022835439,0.128023007,0.052979096,89.93476756,7.858114106,88.31357925,8.060953607,19.00986052,50.78498726,73.24821167,7.537040953,29.38167355,38.93776693,47.446,38.43368467,92.18589416,50
87.82892458,8.506295916,18.95333616,50.79168068,0.191466572,5091.319864,725.7747279,7.719296486,19.25369436,32.0691579,2768.799327,63.21372186,121.8950645,0.098063766,83.82432495,53.13940687,2735.110393,17.86385342,56.7319905,2966.580155,18.00391367,71.35353827,192.4712778,274.354512,97.06210422,45.44596127,29.57551618,27.47788892,17.87815003,12.53759434,4.05166761,1.462839712,27.39549617,44.43806269,9.840004746,2.296539557,4.10540878,1.99653257,9.619790737,0.429870276,0.016581644,0.130517953,0.060273985,89.84032722,8.905531912,87.82892458,8.506295916,18.95333616,50.79168068,74.49899255,10.83470736,29.38563274,38.91080918,47.446,37.87758629,91.56050372,50
87.94710801,8.410429909,18.93448419,50.77533768,0.192088526,5135.992979,718.9887495,7.753818836,19.42661876,31.84908618,2767.890166,63.95891743,121.912312,0.079098659,83.74755283,52.60201012,2731.532945,17.6973028,53.1110424,2966.225233,17.8774672,71.37968514,192.6654147,276.3567296,97.03670918,45.51170412,29.31554469,27.44342097,17.86733092,12.61702322,3.632378637,1.382023679,27.79182601,44.30077649,9.352620897,2.395906731,4.241665613,2.038213369,9.577935033,0.501958053,0.003968594,0.120320779,0.057700068,89.93633794,8.931700081,87.94710801,8.410429909,18.93448419,50.77533768,77.62,8.700281732,29.36453593,38.90143325,47.446,38.05254886,89.89135091,50
87.89488234,8.44905795,18.44543342,50.82085734,0.18678466,5119.662896,739.7868257,7.670190788,20.13252071,31.99372154,2767.568174,64.24020074,121.8840926,0.095195304,83.85057834,54.83900198,2731.490829,17.68175463,53.75344038,2965.490902,18.29095707,71.39145803,191.93997,276.1367673,97.07228422,45.48323639,29.44187847,27.40135532,18.09159797,12.55088214,4.021487224,1.366718893,27.903664,44.454293,9.143753153,1.944795367,4.111707163,2.024010921,9.516613888,0.55515576,0.035147505,0.119307478,0.062683687,89.53557164,8.46517112,87.89488234,8.44905795,18.44543342,50.82085734,77.62,10.42018104,29.35560324,38.94960771,47.446,38.06201008,89.01811863,50
88.21977228,8.144425317,18.9989776,50.69645202,0.193319486,5109.139227,679.6588318,7.844973375,19.64698,32.01118917,2767.731352,64.52379444,121.8933178,0.087435297,83.83792755,54.18979263,2732.780902,17.88040549,53.59617638,2965.545978,17.97767627,71.44165549,191.3169938,276.0512455,97.01707293,45.49124692,29.62231538,27.33691403,17.95439476,12.54283769,4.118002497,1.411848849,28.08483585,44.536357,9.355471997,2.148756878,4.296996063,1.930046754,9.623629423,0.458147572,0.050960202,0.133395046,0.052624453,90.02839762,7.949443286,88.21977228,8.144425317,18.9989776,50.69645202,77.62,9.628523028,29.35445444,38.95237229,47.446,38.06298503,89.39871889,50
87.97936224,8.478520278,18.89640476,50.8176076,0.192332156,5108.168135,701.3375518,7.697985206,19.21545725,32.06422921,2767.348683,64.09181886,121.9038201,0.091075359,83.69330862,55.73022997,2732.421547,17.80826415,53.08460882,2968.351281,18.22229563,71.3747997,193.4188353,277.9899478,97.03247481,45.50441124,29.17290041,27.25799832,17.9347802,12.64696831,3.989608495,1.413844785,28.17052184,44.61461408,9.444800136,2.209515055,3.900130174,2.003601055,9.639601012,0.575934466,0.006969137,0.117120437,0.064912164,90.07812082,8.729280595,87.97936224,8.478520278,18.89640476,50.8176076,73.11294233,10.259264,29.40130572,38.94606158,47.446,37.9666957,92.25352884,50
88.07162985,8.320132706,19.36720866,50.74725404,0.195740435,5125.958514,668.0971272,7.689813906,20.14461922,31.93383917,2768.561567,64.74232177,121.8660222,0.07597643,83.94083491,53.86818233,2732.085457,17.7894064,53.17257381,2968.239106,18.1257727,71.44755673,192.0002955,277.3173456,97.05616051,45.43278754,29.52144091,27.68585996,18.08444924,12.4252797,3.802863082,1.428414642,27.43371165,44.49770694,9.92986683,2.272024941,4.073304478,1.988488378,9.568245916,0.497859315,-0.005583929,0.142269416,0.07062254,89.74484908,8.14492069,88.07162985,8.320132706,19.36720866,50.74725404,75.76597629,8.64373553,29.37814779,38.9754614,47.446,38.02617977,90.92701186,50
88.1253944,8.24843944,18.87701971,50.73405796,0.193796054,5118.308156,670.0345826,7.763506987,18.92846075,32.08849953,2766.749724,63.794543,121.9030839,0.069685213,83.78711407,53.92577582,2730.452953,17.87770802,54.31065269,2966.602522,18.24070235,71.41662556,192.0554879,277.5313245,97.0429341,45.4894769,29.28798612,27.52530878,17.84389149,12.59471382,4.194062378,1.432683536,27.52002955,44.69970109,9.606209639,2.395690152,4.171997699,2.002500398,9.649281424,0.52200915,0.017691802,0.130728883,0.068522779,89.98628121,8.583212297,88.1253944,8.24843944,18.87701971,50.73405796,77.49244578,7.562350045,29.41100775,38.93370268,47.446,38.11214348,90.06377711,50
87.99639769,8.385318467,18.8155391,50.85380527,0.191242791,5093.274585,706.9477745,7.70496737,19.88039061,31.79643428,2766.933119,63.48986758,121.9044856,0.105418429,83.86991202,54.01715206,2730.416625,17.75469572,55.76132076,2966.664183,18.00314541,71.40802069,192.1653962,278.0738382,97.04022142,45.4787878,29.18305345,27.52585842,17.89528664,12.44327317,4.041215375,1.389278224,27.85774493,44.31443171,9.704304164,2.269971188,4.373931291,1.950354274,9.628053753,0.534263005,0.019284327,0.155258038,0.074566252,89.78471041,9.109873158,87.99639769,8.385318467,18.8155391,50.85380527,74.75784571,11.42528555,29.38879004,38.98035873,47.446,38.13380804,91.43107715,50
87.97428248,8.437004278,19.10459686,50.7903555,0.197291788,5111.108134,695.2329907,7.807102147,20.86247006,32.01423284,2766.51932,63.4752807,121.9051435,0.100274238,83.81226115,53.38287387,2730.125259,17.8245759,52.20971239,2966.884427,18.25843439,71.40693349,192.5800147,278.4974913,96.95957134,45.46737036,29.27223188,27.42015301,18.24896302,12.41965684,3.78484121,1.449835491,27.87398427,44.27711963,9.08439918,2.191388017,4.52051777,1.999049477,9.592820461,0.560206491,0.005755538,0.138753678,0.062132847,89.96200272,8.517867421,87.97428248,8.437004278,19.10459686,50.7903555,77.62,11.06277563,29.39257242,38.966533,47.446,38.04759,89.66161608,50
88.02632759,8.345484196,19.79382092,50.58815031,0.201463531,5139.150984,709.8778153,7.715075837,19.411459,32.45064178,2760.518151,64.3835246,121.8901036,0.089055822,83.68276552,53.46296679,2724.235348,17.63767212,53.53445569,2963.500991,18.17293125,71.4461021,189.6648122,280.7847032,96.95773725,45.54033338,29.18335802,27.41359031,18.07733852,12.52607045,3.700559946,1.416131908,27.50712426,44.22483616,9.736438771,2.348991016,4.049990215,2.005136271,9.593953891,0.596187222,0.029004797,0.142769384,0.064863642,89.42693999,8.039129686,88.02632759,8.345484196,19.79382092,50.58815031,76.17194037,9.941973491,29.3718638,38.96166084,47.446,38.08032143,90.72402981,50
87.93918607,8.449926917,18.4114144,50.9033358,0.186781085,5131.216406,694.9380529,7.741221253,19.76438039,31.89377313,2761.308346,63.99692668,121.8844301,0.104230976,83.98177324,54.81337733,2725.315512,17.85139582,52.78585327,2959.395983,18.3017934,71.44480088,189.6387203,276.3967222,97.05907445,45.45649546,29.23867846,27.31598361,18.53565794,12.56994524,4.298933063,1.405613497,27.77927476,44.16161379,9.537525597,2.326174836,3.893999294,1.972838414,9.698652573,0.525214426,0.027836901,0.1262743,0.055269218,90.48297211,8.958301181,87.93918607,8.449926917,18.4114144,50.9033358,75.68666778,11.71483729,29.40452403,38.93359773,47.446,37.90551095,90.96666611,50
88.20738523,8.17345422,18.48952596,50.80203342,0.187304253,5102.05945,688.3295726,7.686442145,19.84158753,32.09878696,2763.846313,64.45101098,121.9075595,0.091976406,83.97411088,55.05299892,2728.091216,17.72156603,53.81628717,2961.60764,18.18940102,71.47916324,191.0272347,275.8773558,96.96212681,45.45467684,30.16633676,27.2582873,17.80542641,12.60434349,4.362485671,1.460583383,28.05102337,44.28053648,9.769331824,2.370987694,3.675411368,2.006768734,9.598793019,0.478446849,0.004345827,0.123648128,0.060483551,89.46499635,8.039149876,88.20738523,8.17345422,18.48952596,50.80203342,77.62,10.30674499,29.37312926,38.93940802,47.446,38.10249916,89.58524778,50
88.06744649,8.336740218,19.19029327,50.83315602,0.195451907,5078.523719,703.8859173,7.706883704,19.39327803,31.96396504,2763.623076,64.67706845,121.9094323,0.087685924,83.90960647,54.71827576,2728.261198,17.7391164,53.30824827,2962.394719,18.29678577,71.4249179,191.423836,276.0191235,97.01141853,45.46498592,29.53742288,27.14581001,17.66534374,12.51274127,4.025737567,1.415094486,27.60445831,44.28432632,9.529555615,2.416585259,4.385125939,1.981832383,9.692569828,0.445807515,0.025995408,0.119487621,0.06690874,90.58128447,7.769309729,88.06744649,8.336740218,19.19029327,50.83315602,77.20673283,9.409816141,29.40635417,38.98222117,47.446,38.16214941,90.20663359,50
88.11970475,8.245740982,18.82080868,50.8555473,0.189784383,5092.684622,673.191245,7.85109645,19.96930327,32.27890784,2763.370122,64.83456142,121.8939316,0.080475317,84.07130066,55.36870518,2727.290219,17.7358733,51.43078001,2962.026686,17.95183421,71.50744557,192.8768954,277.4491954,97.00860132,45.43788447,29.25545751,27.15331805,17.74074891,12.59891707,3.628103395,1.422002103,28.16834377,44.13029836,9.137201945,2.264160663,3.829797102,1.993453766,9.699361073,0.59574447,0.020587308,0.114629421,0.060892479,90.00318839,8.833813983,88.11970475,8.245740982,18.82080868,50.8555473,76.0662947,9.170347148,29.37408771,38.94927566,47.446,38.01384554,90.77685265,50
88.20976132,8.196614148,18.94077267,50.71734364,0.192865679,5088.972243,682.7136284,7.734199455,19.97052083,31.76909513,2764.164764,64.58379417,121.9437951,0.104074152,83.89846386,54.84841941,2728.984351,17.56740277,52.6102094,2960.161242,18.03418285,71.43502964,191.5119965,275.1028347,96.95038272,45.47218149,28.97370462,27.34515991,18.0608777,12.49605417,3.68273291,1.438928921,28.0210636,44.31784557,9.279117091,2.167904824,3.85594569,1.948900841,9.636759057,0.577320243,0.010136983,0.14424229,0.053905089,90.84213208,8.197897181,88.20976132,8.196614148,18.94077267,50.71734364,72.05253858,11.58820502,29.40331484,38.97682126,47.446,38.34240067,92.78373071,50
87.92098436,8.459002438,18.57787282,50.83617328,0.190127813,5069.14634,703.8474846,7.7673796,19.35238056,32.41092659,2765.865311,64.46996404,121.8957493,0.096355601,83.92489056,58.12676541,2730.320236,17.71237282,52.53598764,2963.735632,17.92542962,71.44261841,191.8354741,275.2729733,97.01958999,45.49069604,29.2639191,27.4319837,17.80814892,12.77361268,4.114334853,1.395398563,27.96157507,44.17033102,9.166143553,2.256830369,3.92446962,2.021394592,9.616205105,0.559631528,0.019762554,0.127809046,0.072450854,90.43755157,8.039390659,87.92098436,8.459002438,18.57787282,50.83617328,77.62,10.57259546,29.40252911,38.93367557,47.446,37.88418978,89.36091221,50
88.07641096,8.280231585,18.8841184,50.80495098,0.190525306,5089.417805,707.9625578,7.729898777,20.81372908,32.36922333,2764.169641,64.02160677,121.8880034,0.083913311,83.82581131,51.40295087,2728.350727,17.73995541,51.64238185,2963.426167,18.0731124,71.37866151,191.5890975,277.4697234,96.97345943,45.46721266,29.43904179,27.24625426,18.19389125,12.53199419,4.02237141,1.428399096,27.98835178,44.2588294,9.291689433,2.098328044,4.028873191,1.962828203,9.596776559,0.540628081,0.022597732,0.121186242,0.077199169,89.80049298,7.187332175,88.07641096,8.280231585,18.8841184,50.80495098,77.62,9.423902909,29.40316109,38.95128621,47.446,38.11307368,88.14389397,50
87.95520441,8.453931275,18.25032961,50.80073452,0.182975609,5103.115648,708.2364917,7.679324838,19.6642244,32.15457461,2762.777422,63.23899295,121.8953832,0.098208371,83.97252313,51.50620752,2726.28409,17.77559551,52.10226483,2960.226589,17.84040964,71.43962574,189.2084751,275.408542,97.05923444,45.46904058,29.47756312,27.21945859,17.8266188,12.47581032,3.74090881,1.449946083,28.22320078,44.44259386,9.467420881,2.212231258,3.86882867,1.999902495,9.567438615,0.486234671,0.016320956,0.134854653,0.071432987,90.7645235,9.391627505,87.95520441,8.453931275,18.25032961,50.80073452,77.08655573,11.13106627,29.37414299,38.96536214,47.446,38.22838214,90.26672213,50
87.90925319,8.418090464,19.30466334,50.86382424,0.19764548,5099.502473,690.9742279,7.772955904,20.02190919,32.00469097,2763.674606,63.59993333,121.905162,0.07358399,83.98803933,52.17500208,2728.565732,17.74597188,50.36258877,2961.006501,18.078803,71.44651113,192.8109956,274.8016865,97.02486991,45.44867665,29.33473329,27.27313569,18.25886587,12.43751994,3.805780283,1.392544703,27.97856197,44.19160166,9.221151591,2.183950294,3.739873803,2.002386413,9.630985245,0.573800777,0.024649029,0.140437593,0.061674274,89.53748679,9.021316669,87.90925319,8.418090464,19.30466334,50.86382424,77.06976502,8.035352635,29.3782806,38.93793819,47.446,38.21753928,90.27511749,50
88.01854956,8.408465859,19.46293756,50.84237492,0.19959413,5134.378998,680.0975009,7.809698902,19.97391638,32.19334186,2761.817243,64.00843085,121.9084889,0.079786491,83.89042968,53.17733837,2725.57188,17.87140799,50.44512785,2960.626908,18.04412352,71.44934666,191.163084,278.1739315,97.03945293,45.44971033,29.2760896,27.28444005,17.94957781,12.55047088,4.235510457,1.389310301,28.00943817,44.08155866,9.971652649,2.174058487,4.194467495,2.018719461,9.71023947,0.489423051,0.015829711,0.137148971,0.050254093,89.56665188,8.779033709,88.01854956,8.408465859,19.46293756,50.84237492,76.14603263,8.703630511,29.41318818,38.96447378,47.446,38.02824132,90.73698368,50
88.31844679,8.072503891,18.5056082,50.79455998,0.185671129,5135.177098,707.7512392,7.814937272,20.2202506,31.71332904,2758.360084,64.90503184,121.8952228,0.073691818,84.10369892,52.32677071,2723.061184,17.72758191,50.83777453,2956.229397,18.15535069,71.5134574,191.3394816,276.9473257,96.9433092,45.451918,29.42472418,27.36189471,18.16227072,12.62995248,3.760657422,1.405963365,28.61894482,44.10162383,9.573425447,2.199320086,3.581514029,1.981937577,9.713783901,0.501535158,0.014938676,0.136631782,0.076995695,89.12644446,6.969875501,88.31844679,8.072503891,18.5056082,50.79455998,76.94322314,8.218122417,29.36400432,38.93170056,47.446,38.19074342,90.33838843,50
